"AREA","PERIMETER","MAJOR_AXIS","MINOR_AXIS","ECCENTRICITY","EQDIASQ","SOLIDITY","CONVEX_AREA","EXTENT","ASPECT_RATIO","ROUNDNESS","COMPACTNESS","SHAPEFACTOR_1","SHAPEFACTOR_2","SHAPEFACTOR_3","SHAPEFACTOR_4","MeanRR","MeanRG","MeanRB","StdDevRR","StdDevRG","StdDevRB","SkewRR","SkewRG","SkewRB","KurtosisRR","KurtosisRG","KurtosisRB","EntropyRR","EntropyRG","EntropyRB","ALLdaub4RR","ALLdaub4RG","ALLdaub4RB","Class"
296161,2355.0471,884.1443,429.3063,0.8742,614.0716,0.9748,303819,0.5865,2.0595,0.671,0.6945,0.003,0.0014,0.4824,0.9935,44.9818,57.9147,66.7196,25.0886,21.4975,19.9875,2.604,2.1247,0.8092,12.2034,9.3964,4.116,-6656111104,-9638036480,-12437501952,22.4944,28.9605,33.3634,"SAFAWI"
361867,2681.0071,909.2697,510.2585,0.8277,678.7808,0.9594,377190,0.6609,1.782,0.6326,0.7465,0.0025,0.0014,0.5573,0.9931,46.9795,57.0954,63.4497,21.9458,19.9152,15.9896,2.7995,2.7677,1.0014,14.5366,14.03,8.4396,-8114013696,-11200927744,-13146814464,23.4922,28.5482,31.726,"SAFAWI"
283096,2134.1521,842.0992,431.0886,0.859,600.3741,0.9777,289539,0.7131,1.9534,0.7811,0.7129,0.003,0.0015,0.5083,0.9929,45.7506,52.153,61.2221,28.3332,26.6636,19.4998,2.7177,2.4999,1.1791,11.8506,10.0355,6.1038,-7113075200,-8404063232,-9958931456,22.8754,26.0772,30.6113,"SAFAWI"
282651,2115.1909,849.2612,427.8779,0.8638,599.902,0.9835,287385,0.5915,1.9848,0.7939,0.7064,0.003,0.0015,0.499,0.9904,48.5774,52.7239,63.2424,22.2649,24.6223,19.1766,2.4162,2.5293,1.1999,12.8604,11.4196,5.4117,-6756659712,-8196781056,-10568795136,24.2889,26.3619,31.6217,"SAFAWI"
382243,2515.0081,983.1814,498.3077,0.862,697.6295,0.976,391649,0.699,1.973,0.7594,0.7096,0.0026,0.0013,0.5035,0.9934,46.4613,54.6813,60.5168,26.7152,25.5282,23.0427,1.999,2.268,0.6998,9.2342,9.8192,3.9056,-9377435648,-12009822208,-13782104064,23.2338,27.3439,30.261,"SAFAWI"
328626,2411.4719,878.9201,485.9003,0.8333,646.8536,0.9425,348685,0.645,1.8088,0.7101,0.736,0.0027,0.0015,0.5416,0.9798,47.5289,54.5525,58.424,21.2672,23.7334,20.3659,0.8601,2.3395,1.0102,4.5461,11.2919,5.6832,-7348397568,-9943909376,-10663730176,23.7625,27.2765,29.2111,"SAFAWI"
351367,2301.5859,875.3801,513.9609,0.8095,668.8605,0.9842,357025,0.7041,1.7032,0.8335,0.7641,0.0025,0.0015,0.5838,0.9944,53.2869,58.0929,70.5447,19.3077,20.6361,19.9048,1.3532,2.2207,0.2026,8.6714,12.2225,4.6246,-9393368064,-11352113152,-16484915200,26.6448,29.049,35.2751,"SAFAWI"
306787,2205.3831,851.6366,461.404,0.8405,624.9907,0.9737,315074,0.6432,1.8458,0.7926,0.7339,0.0028,0.0015,0.5386,0.9941,51.6704,55.5419,62.8737,29.0992,25.0072,22.4039,2.0033,1.9359,0.5409,9.1156,8.5649,3.6387,-9414394880,-9796934656,-11791587328,25.838,27.7763,31.4409,"SAFAWI"
354813,2323.3391,908.402,502.3913,0.8331,672.1324,0.9804,361910,0.6669,1.8082,0.826,0.7399,0.0026,0.0014,0.5475,0.9899,59.7636,63.1707,72.9671,29.9274,26.0896,21.8404,1.6286,1.8398,0.4745,7.2434,8.0758,3.9727,-14031996928,-14552771584,-18175991808,29.8829,31.587,36.4851,"SAFAWI"
326893,2297.4441,889.015,473.2075,0.8466,645.1458,0.9709,336684,0.6225,1.8787,0.7783,0.7257,0.0027,0.0014,0.5266,0.9894,56.2064,61.048,71.4784,29.9701,25.1401,20.8255,2.3071,1.9388,0.2673,9.8454,7.9471,3.4074,-11727537152,-12416028672,-15897613312,28.1033,30.5241,35.7393,"SAFAWI"
335351,2445.8889,976.2505,441.572,0.8919,653.4387,0.9622,348539,0.5593,2.2109,0.7044,0.6693,0.0029,0.0013,0.448,0.9905,65.5055,67.4686,81.2583,24.6213,23.6119,24.4537,0.3541,1.1233,-0.0893,3.6734,6.4479,3.0186,-14347371520,-15024765952,-21827350528,32.7489,33.7295,40.6244,"SAFAWI"
288470,2170.512,916.8247,406.8782,0.8961,606.0457,0.9822,293705,0.5752,2.2533,0.7695,0.661,0.0032,0.0014,0.437,0.9846,50.6937,59.5583,71.2286,24.2778,23.6042,17.8918,2.7484,2.4898,0.9298,13.5008,10.5851,5.1249,-7765239296,-10237080576,-13561868288,25.3467,29.7814,35.6149,"SAFAWI"
347731,2383.332,952.7579,471.4235,0.869,665.3907,0.9711,358093,0.6145,2.021,0.7693,0.6984,0.0027,0.0014,0.4877,0.9857,46.8276,54.4937,61.2217,19.0801,20.8463,18.3735,0.626,2.8124,0.85,4.4443,14.314,5.0054,-7228691456,-9994105856,-12056366080,23.4129,27.2472,30.611,"SAFAWI"
266928,2126.3701,798.1915,433.349,0.8398,582.978,0.9638,276944,0.6284,1.8419,0.7419,0.7304,0.003,0.0016,0.5334,0.9826,37.5878,48.6602,59.6916,21.0771,23.3041,17.68,3.2058,2.9541,1.3111,16.7628,13.5175,6.186,-4040930304,-6566044160,-8726996992,18.7945,24.3313,29.8471,"SAFAWI"
290186,2331.5811,912.2787,424.2137,0.8853,607.8456,0.9255,313562,0.5635,2.1505,0.6708,0.6663,0.0031,0.0015,0.4439,0.9547,54.6269,60.3099,63.9771,35.1198,29.3833,23.8836,2.0651,1.6622,0.8905,7.4883,5.8375,4.2846,-11074491392,-11555644416,-11775356928,27.3123,30.1529,31.9871,"SAFAWI"
333228,2300.667,856.532,500.6767,0.8114,651.3671,0.9812,339597,0.6937,1.7107,0.7911,0.7605,0.0026,0.0015,0.5783,0.9894,40.5219,50.1715,58.714,19.6409,21.7024,20.2501,1.9354,2.4784,0.9757,10.1762,11.9589,4.6673,-5439325184,-8345632256,-10900799488,20.2619,25.0872,29.3583,"SAFAWI"
320409,2200.635,861.2217,477.5822,0.8322,638.7155,0.9749,328674,0.6545,1.8033,0.8314,0.7416,0.0027,0.0015,0.55,0.9919,42.6459,49.7131,60.2787,18.4339,20.9462,21.3694,0.9666,1.968,0.4809,5.8239,10.2713,3.7002,-5533850112,-7757913600,-11189478400,21.3231,24.8544,30.138,"SAFAWI"
321312,2204.2451,888.2299,464.3716,0.8525,639.6149,0.9873,325458,0.6595,1.9128,0.831,0.7201,0.0028,0.0014,0.5185,0.9919,56.4948,57.1812,63.5132,20.3269,19.3297,17.0598,0.5672,2.3282,1.2834,3.8051,12.3117,7.2073,-9751510016,-9878406144,-11833720832,28.2489,28.593,31.759,"SAFAWI"
340479,2652.927,998.5767,442.5258,0.8964,658.4158,0.9432,360967,0.5123,2.2565,0.6079,0.6594,0.0029,0.0013,0.4347,0.981,76.6685,73.4529,82.5525,27.655,23.127,25.5668,0.5439,0.9714,-0.1194,4.9687,5.2824,2.7441,-20420972544,-17921497088,-23097014272,38.3343,36.728,41.277,"SAFAWI"
356344,2462.323,886.2712,521.8904,0.8082,673.5809,0.9594,371435,0.6456,1.6982,0.7386,0.76,0.0025,0.0015,0.5776,0.9809,49.5095,57.972,69.7411,17.738,20.6682,18.4206,2.1171,2.3879,0.5131,11.5394,11.3779,4.1907,-8067236864,-11480095744,-16109070336,24.7544,28.9861,34.8703,"SAFAWI"
